Bandstructure_0@BandasGB3E.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.509596e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
8.5000e-01  2.8839e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8922e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8979e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.8970e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 588
x           Energy / eV  Fractional k-point
0.0000e+00  2.8500e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8498e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8479e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8478e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8489e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8498e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8490e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8463e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8573e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8653e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8585e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8500e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8474e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8512e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8604e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8680e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8783e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8854e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.8954e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.8994e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9000e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 589
x           Energy / eV  Fractional k-point
0.0000e+00  2.8528e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8516e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8553e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8543e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8530e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8516e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8504e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8509e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8609e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8665e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8591e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8513e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8581e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8693e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8801e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8819e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.8800e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.8900e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9017e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9016e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9030e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 590
x           Energy / eV  Fractional k-point
0.0000e+00  2.8543e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8560e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8562e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8634e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8680e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8711e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8766e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8770e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8716e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8809e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8741e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8647e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8656e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8696e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8811e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.8923e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9021e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9082e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9095e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9108e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9121e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 591
x           Energy / eV  Fractional k-point
0.0000e+00  2.8562e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8581e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8624e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8656e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8724e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8805e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8815e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8814e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8772e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8828e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.8801e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.8748e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.8703e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.8824e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.8919e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9003e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9232e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9209e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9111e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9115e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9154e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 592
x           Energy / eV  Fractional k-point
0.0000e+00  2.8682e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8692e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8724e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8779e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8849e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8850e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8834e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8840e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8887e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8847e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9001e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9130e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.9118e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9027e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9007e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9162e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9243e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9468e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9594e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9713e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9779e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 593
x           Energy / eV  Fractional k-point
0.0000e+00  2.8897e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8910e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8915e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8906e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8898e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8967e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.8999e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.8971e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8948e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.8852e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9013e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9173e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.9299e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9392e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9454e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9482e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9487e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9510e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9690e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9872e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9868e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 594
x           Energy / eV  Fractional k-point
0.0000e+00  2.8908e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8912e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8917e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8927e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.8944e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.8983e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9042e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9028e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.8978e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9071e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9185e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9305e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.9427e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9549e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9668e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9769e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9746e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9835e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  2.9998e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  2.9920e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9964e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 595
x           Energy / eV  Fractional k-point
0.0000e+00  2.8918e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8919e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8950e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.8981e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9007e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9014e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9078e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9207e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9339e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9445e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9403e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9369e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.9436e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9562e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9702e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9779e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9880e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9967e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0006e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0004e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  2.9987e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 596
x           Energy / eV  Fractional k-point
0.0000e+00  2.8920e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.8927e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.8958e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9033e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9136e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9256e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9308e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9385e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9446e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9467e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9593e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9713e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  2.9811e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9875e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9861e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9848e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9951e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  2.9982e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0030e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0067e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0044e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 597
x           Energy / eV  Fractional k-point
0.0000e+00  2.9291e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9315e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9310e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9311e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9332e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9328e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9352e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9408e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9527e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9675e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9807e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9923e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  3.0026e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  2.9971e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  2.9908e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  2.9927e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  2.9992e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  3.0082e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0035e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0169e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0164e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 598
x           Energy / eV  Fractional k-point
0.0000e+00  2.9344e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9323e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9338e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9331e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9341e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9374e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9465e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9611e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9689e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9733e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  2.9824e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  2.9951e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  3.0085e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  3.0134e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  3.0214e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  3.0211e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  3.0206e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  3.0203e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0200e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0186e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0209e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 599
x           Energy / eV  Fractional k-point
0.0000e+00  2.9370e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9356e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9371e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9401e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9375e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9389e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9491e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9630e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9757e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  2.9901e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  3.0037e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  3.0120e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  3.0096e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  3.0190e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  3.0224e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  3.0232e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  3.0239e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  3.0231e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0205e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0205e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0303e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 600
x           Energy / eV  Fractional k-point
0.0000e+00  2.9375e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9374e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9403e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9455e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9468e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9494e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9545e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9637e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9817e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  3.0010e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  3.0079e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  3.0159e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  3.0158e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  3.0243e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  3.0232e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  3.0322e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  3.0404e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  3.0447e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0525e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0435e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0398e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 601
x           Energy / eV  Fractional k-point
0.0000e+00  2.9387e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9444e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9449e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9480e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  2.9604e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  2.9668e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  2.9699e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  2.9721e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  2.9828e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  3.0014e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  3.0176e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  3.0165e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  3.0238e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  3.0247e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  3.0388e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  3.0487e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  3.0486e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  3.0473e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  3.0527e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  3.0559e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  3.0576e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 602
x           Energy / eV  Fractional k-point
0.0000e+00  2.9444e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  2.9451e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  2.9534e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  2.9581e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
