Bandstructure_0@BandasGB3.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.555158e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3272e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3271e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3271e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3282e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3296e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3298e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3322e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3311e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3298e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3285e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3275e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3291e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3320e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3350e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3380e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3409e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3435e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3458e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3453e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3467e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3471e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 15
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3265e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3264e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3269e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3266e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3277e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3287e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3276e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3264e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3250e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3234e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3248e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3244e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3274e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3308e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3343e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3376e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3406e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3433e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3444e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3430e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3425e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 16
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3262e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3264e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3261e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3257e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3255e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3247e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3237e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3226e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3212e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3226e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3220e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3240e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3227e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3207e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3186e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3166e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3191e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3214e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3234e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3247e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3252e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 17
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3236e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3239e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3246e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3256e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3250e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3242e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3232e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3220e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3210e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3197e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3200e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3194e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3175e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3153e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3140e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3164e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3140e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3133e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3155e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3170e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3175e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 18
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3152e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3151e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3148e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3144e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3138e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3131e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3151e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3173e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3194e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3189e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3180e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3161e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3142e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3121e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3130e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3106e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3107e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3116e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3092e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3067e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3046e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 19
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3131e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3130e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3128e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3124e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3118e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3131e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3125e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3125e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3144e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3171e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3173e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3155e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3135e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3115e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3100e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3088e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3082e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3057e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3034e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3020e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3040e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 20
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3090e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3090e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3091e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3101e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3115e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3111e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3102e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3092e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3086e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3074e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3070e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3077e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3093e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3114e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3092e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3070e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3047e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3024e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3008e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3014e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3006e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 21
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3087e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3087e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3087e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3083e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3077e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3072e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3076e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3090e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3082e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3073e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3059e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3041e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3023e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3013e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3041e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3060e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3046e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3023e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2999e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2978e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2968e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 22
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3083e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3085e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3085e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3081e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3076e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3069e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3065e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3058e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3050e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3041e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3031e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3018e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3002e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3003e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2981e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2959e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2950e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2966e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2980e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2970e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2961e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 23
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3040e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3039e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3036e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3032e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3039e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3057e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3060e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3049e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3036e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3023e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3008e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2994e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2990e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2984e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2964e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2945e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2936e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2914e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2901e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2911e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2919e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 24
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3005e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3007e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3014e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3025e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3027e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3020e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3012e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3004e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2994e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.2983e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.2972e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2973e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2968e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2958e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2945e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2938e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2926e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2910e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2896e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2895e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2906e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 25
x           Energy / eV  Fractional k-point
0.0000e+00  -1.2936e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2935e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.2932e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.2927e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.2921e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.2914e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.2912e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.2928e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2945e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.2960e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.2971e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2961e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2959e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2947e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2936e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2929e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2910e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2889e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2873e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2889e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2899e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 26
x           Energy / eV  Fractional k-point
0.0000e+00  -1.2913e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2912e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.2909e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.2904e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.2898e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.2897e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.2906e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.2898e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2894e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.2902e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.2922e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2945e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2949e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2940e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2928e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2907e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2884e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2861e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2871e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2886e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2882e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 27
x           Energy / eV  Fractional k-point
0.0000e+00  -1.2861e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2863e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.2867e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.2875e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.2885e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.2890e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.2880e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.2868e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2856e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.2842e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.2828e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2814e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2800e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2815e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2827e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2832e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2836e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2858e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2867e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2859e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2847e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 28
x           Energy / eV  Fractional k-point
0.0000e+00  -1.2747e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2749e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
